-0.6000	-1.4000	0.0500	-1.0965
-0.6000	-1.3000	0.0500	-1.4441
-0.6000	-1.2000	0.0500	-1.9836
-0.6000	-1.1000	0.0500	-2.7901
-0.6000	-1.0000	0.0500	-2.9210
-0.6000	-0.9000	0.0500	-4.4512
-0.6000	-0.8000	0.0500	-5.7839
-0.6000	-0.7000	0.0500	-7.5114
-0.6000	-0.6000	0.0500	-9.6908
-0.6000	-0.5000	0.0500	-10.9051
-0.6000	-0.4000	0.0500	-12.4681
-0.6000	-0.3000	0.0500	-12.9616
-0.6000	-0.2000	0.0500	-11.8739
-0.6000	-0.1000	0.0500	-9.1470
-0.6000	-0.0000	0.0500	-5.3229
-0.6000	0.1000	0.0500	-1.3346
-0.6000	0.2000	0.0500	1.9707
-0.6000	0.3000	0.0500	3.9935
-0.6000	0.4000	0.0500	4.0205
-0.6000	0.5000	0.0500	4.1994
-0.6000	0.6000	0.0500	3.7692
-0.6000	0.7000	0.0500	3.0908
-0.6000	0.8000	0.0500	2.5355
-0.6000	0.9000	0.0500	1.5118
-0.6000	1.0000	0.0500	1.0857
-0.6000	1.1000	0.0500	0.7580
-0.6000	1.2000	0.0500	0.5249
-0.6000	1.3000	0.0500	0.3788
-0.6000	1.4000	0.0500	0.2950
-0.6000	1.5000	0.0500	0.1689
-0.6000	1.6000	0.0500	0.0927
-0.6000	1.7000	0.0500	0.0562
-0.6000	1.8000	0.0500	0.0348
-0.6000	1.9000	0.0500	0.0140
-0.5000	-2.0000	0.0500	-0.1239
-0.5000	-1.9000	0.0500	-0.2224
-0.5000	-1.8000	0.0500	-0.5922
-0.5000	-1.7000	0.0500	-0.1455
-0.5000	-1.6000	0.0500	-0.2864
-0.5000	-1.5000	0.0500	-0.4364
-0.5000	-1.4000	0.0500	-0.5592
-0.5000	-1.3000	0.0500	-0.7341
-0.5000	-1.2000	0.0500	-0.9782
-0.5000	-1.1000	0.0500	-1.2187
-0.5000	-1.0000	0.0500	-1.4061
-0.5000	-0.9000	0.0500	-2.4071
-0.5000	-0.8000	0.0500	-3.0843
-0.5000	-0.7000	0.0500	-3.9044
-0.5000	-0.6000	0.0500	-4.7801
-0.5000	-0.5000	0.0500	-5.9844
-0.5000	-0.4000	0.0500	-6.6171
-0.5000	-0.3000	0.0500	-6.6965
-0.5000	-0.2000	0.0500	-5.9534
-0.5000	-0.1000	0.0500	-4.3802
-0.5000	-0.0000	0.0500	-2.2834
-0.5000	0.1000	0.0500	-0.1513
-0.5000	0.2000	0.0500	1.6665
-0.5000	0.3000	0.0500	2.8016
-0.5000	0.4000	0.0500	2.5500
-0.5000	0.5000	0.0500	2.6024
-0.5000	0.6000	0.0500	2.3384
-0.5000	0.7000	0.0500	1.8903
-0.5000	0.8000	0.0500	1.4649
-0.5000	0.9000	0.0500	1.0219
-0.5000	1.0000	0.0500	0.6897
-0.5000	1.1000	0.0500	0.4229
-0.5000	1.2000	0.0500	0.2768
-0.5000	1.3000	0.0500	0.2005
